Time Step,Stress Ratio,Stress Ratio Change
11125,0.31785575,7.17E-06
11126,0.317861167,5.42E-06
11127,0.31786625,5.08E-06
11128,0.317872,5.75E-06
11129,0.317879,7.00E-06
11130,0.317883667,4.67E-06
11131,0.317890583,6.92E-06
11132,0.31789625,5.67E-06
11133,0.317900667,4.42E-06
11134,0.317905917,5.25E-06
11135,0.317910333,4.42E-06
11136,0.317917333,7.00E-06
11137,0.317922167,4.83E-06
11138,0.317928667,6.50E-06
11139,0.317934833,6.17E-06
11140,0.317940833,6.00E-06
11141,0.31794725,6.42E-06
11142,0.317952583,5.33E-06
11143,0.317958833,6.25E-06
11144,0.317965,6.17E-06
11145,0.317970583,5.58E-06
11146,0.317976667,6.08E-06
11147,0.317982917,6.25E-06
11148,0.317988833,5.92E-06
11149,0.31799425,5.42E-06
11150,0.317999667,5.42E-06
11151,0.318004583,4.92E-06
11152,0.3180115,6.92E-06
11153,0.318016833,5.33E-06
11154,0.318023667,6.83E-06
11155,0.318029917,6.25E-06
11156,0.318035917,6.00E-06
11157,0.318041833,5.92E-06
11158,0.318046667,4.83E-06
11159,0.318052667,6.00E-06
11160,0.318058667,6.00E-06
11161,0.31806375,5.08E-06
11162,0.318070417,6.67E-06
11163,0.318076917,6.50E-06
11164,0.318081917,5.00E-06
11165,0.318088333,6.42E-06
11166,0.3180945,6.17E-06
11167,0.3180995,5.00E-06
11168,0.318105083,5.58E-06
11169,0.318111667,6.58E-06
11170,0.318117667,6.00E-06
11171,0.318123167,5.50E-06
11172,0.318129,5.83E-06
11173,0.318134667,5.67E-06
11174,0.318138667,4.00E-06
11175,0.318145083,6.42E-06
11176,0.3181515,6.42E-06
11177,0.318157667,6.17E-06
11178,0.318163417,5.75E-06
11179,0.3181695,6.08E-06
11180,0.318175333,5.83E-06
11181,0.318181417,6.08E-06
11182,0.318187917,6.50E-06
11183,0.318194333,6.42E-06
11184,0.318199167,4.83E-06
11185,0.318205667,6.50E-06
11186,0.318211833,6.17E-06
11187,0.318218083,6.25E-06
11188,0.318223833,5.75E-06
11189,0.31823025,6.42E-06
11190,0.318235,4.75E-06
11191,0.318233417,-1.58E-06
11192,0.318239917,6.50E-06
11193,0.31824425,4.33E-06
11194,0.318250417,6.17E-06
11195,0.31825725,6.83E-06
11196,0.31826325,6.00E-06
11197,0.318268833,5.58E-06
11198,0.3182735,4.67E-06
11199,0.31828025,6.75E-06
11200,0.318285083,4.83E-06
11201,0.318290917,5.83E-06
11202,0.318298333,7.42E-06
11203,0.318304167,5.83E-06
11204,0.31830925,5.08E-06
11205,0.31831475,5.50E-06
11206,0.3183205,5.75E-06
11207,0.318327333,6.83E-06
11208,0.3183315,4.17E-06
11209,0.318337917,6.42E-06
11210,0.318344417,6.50E-06
11211,0.31835025,5.83E-06
11212,0.31835325,3.00E-06
11213,0.31835975,6.50E-06
11214,0.318366,6.25E-06
11215,0.318372417,6.42E-06
11216,0.3183785,6.08E-06
11217,0.31838375,5.25E-06
11218,0.31839,6.25E-06
11219,0.318396333,6.33E-06
11220,0.31840175,5.42E-06
11221,0.318407583,5.83E-06
11222,0.318414667,7.08E-06
11223,0.318419,4.33E-06
11224,0.318425583,6.58E-06
11225,0.3184305,4.92E-06
11226,0.318436917,6.42E-06
11227,0.318441917,5.00E-06
11228,0.318448083,6.17E-06
11229,0.318454667,6.58E-06
11230,0.318461167,6.50E-06
11231,0.3184665,5.33E-06
11232,0.318472333,5.83E-06
11233,0.318480083,7.75E-06
11234,0.318484,3.92E-06
11235,0.318489667,5.67E-06
11236,0.318496667,7.00E-06
11237,0.318500833,4.17E-06
11238,0.318506167,5.33E-06
11239,0.31851225,6.08E-06
11240,0.3185205,8.25E-06
11241,0.318526,5.50E-06
11242,0.318532,6.00E-06
11243,0.318537667,5.67E-06
11244,0.318543417,5.75E-06
11245,0.318548833,5.42E-06
11246,0.318554083,5.25E-06
11247,0.318559167,5.08E-06
11248,0.31856675,7.58E-06
11249,0.31857225,5.50E-06
11250,0.318577667,5.42E-06
11251,0.3185845,6.83E-06
11252,0.31858975,5.25E-06
11253,0.31859475,5.00E-06
11254,0.318602667,7.92E-06
11255,0.318608667,6.00E-06
11256,0.318612417,3.75E-06
11257,0.318618583,6.17E-06
11258,0.318623667,5.08E-06
11259,0.3186295,5.83E-06
11260,0.31863575,6.25E-06
11261,0.318641,5.25E-06
11262,0.3186465,5.50E-06
11263,0.318651917,5.42E-06
11264,0.318670833,1.89E-05
11265,0.318677167,6.33E-06
11266,0.3186835,6.33E-06
11267,0.31869,6.50E-06
11268,0.31869575,5.75E-06
11269,0.3187,4.25E-06
11270,0.31869225,-7.75E-06
11271,0.318697667,5.42E-06
11272,0.318703667,6.00E-06
11273,0.318709917,6.25E-06
11274,0.318715667,5.75E-06
11275,0.31872225,6.58E-06
11276,0.318728,5.75E-06
11277,0.318732417,4.42E-06
11278,0.318738,5.58E-06
11279,0.318743667,5.67E-06
11280,0.318747583,3.92E-06
11281,0.318754167,6.58E-06
11282,0.3187625,8.33E-06
11283,0.3187685,6.00E-06
11284,0.318772667,4.17E-06
11285,0.318778917,6.25E-06
11286,0.318802667,2.37E-05
11287,0.318808583,5.92E-06
11288,0.3188155,6.92E-06
11289,0.318820167,4.67E-06
11290,0.318824083,3.92E-06
11291,0.318830667,6.58E-06
11292,0.318838083,7.42E-06
11293,0.31884325,5.17E-06
11294,0.318849417,6.17E-06
11295,0.318853083,3.67E-06
11296,0.318860417,7.33E-06
11297,0.318867083,6.67E-06
11298,0.318872917,5.83E-06
11299,0.318878667,5.75E-06
11300,0.318884833,6.17E-06
11301,0.318890667,5.83E-06
11302,0.3188955,4.83E-06
11303,0.318900417,4.92E-06
11304,0.318907333,6.92E-06
11305,0.318913833,6.50E-06
11306,0.318919583,5.75E-06
11307,0.318926583,7.00E-06
11308,0.31893175,5.17E-06
11309,0.318937583,5.83E-06
11310,0.318942333,4.75E-06
11311,0.318948,5.67E-06
11312,0.3189535,5.50E-06
11313,0.3189575,4.00E-06
11314,0.318962917,5.42E-06
11315,0.31896925,6.33E-06
11316,0.318975167,5.92E-06
11317,0.318981583,6.42E-06
11318,0.3189875,5.92E-06
11319,0.31899225,4.75E-06
11320,0.318998833,6.58E-06
11321,0.319004,5.17E-06
11322,0.31901025,6.25E-06
11323,0.319018167,7.92E-06
11324,0.319023167,5.00E-06
11325,0.3190225,-6.67E-07
11326,0.319028,5.50E-06
11327,0.319034833,6.83E-06
11328,0.319039083,4.25E-06
11329,0.319046167,7.08E-06
11330,0.3190515,5.33E-06
11331,0.319058417,6.92E-06
11332,0.319063333,4.92E-06
11333,0.319069667,6.33E-06
11334,0.319075083,5.42E-06
11335,0.319080083,5.00E-06
11336,0.31908675,6.67E-06
11337,0.319092667,5.92E-06
11338,0.31910075,8.08E-06
11339,0.31910575,5.00E-06
11340,0.319111,5.25E-06
11341,0.319117917,6.92E-06
11342,0.319123583,5.67E-06
11343,0.3191275,3.92E-06
11344,0.319133083,5.58E-06
11345,0.31914075,7.67E-06
11346,0.319147167,6.42E-06
11347,0.319151833,4.67E-06
11348,0.3191575,5.67E-06
11349,0.3191635,6.00E-06
11350,0.319169917,6.42E-06
11351,0.319175583,5.67E-06
11352,0.319182,6.42E-06
11353,0.3191875,5.50E-06
11354,0.319194333,6.83E-06
11355,0.3191865,-7.83E-06
11356,0.319190667,4.17E-06
11357,0.319196667,6.00E-06
11358,0.319203333,6.67E-06
11359,0.319209,5.67E-06
11360,0.319214417,5.42E-06
11361,0.319221417,7.00E-06
11362,0.3192265,5.08E-06
11363,0.319231917,5.42E-06
11364,0.319237,5.08E-06
11365,0.319245083,8.08E-06
11366,0.319250083,5.00E-06
11367,0.319254417,4.33E-06
11368,0.319261333,6.92E-06
11369,0.319266167,4.83E-06
11370,0.319272417,6.25E-06
11371,0.319277333,4.92E-06
11372,0.319282667,5.33E-06
11373,0.319286417,3.75E-06
11374,0.319292833,6.42E-06
11375,0.319297333,4.50E-06
11376,0.3193015,4.17E-06
11377,0.319287833,-1.37E-05
11378,0.319066917,-0.000220916
11379,0.318717,-0.000349917
11380,0.31867225,-4.47E-05
11381,0.318606417,-6.58E-05
11382,0.318173833,-0.000432584
11383,0.318188417,1.46E-05
11384,0.318417083,0.000228666
11385,0.318464333,4.72E-05
11386,0.31848275,1.84E-05
11387,0.318594583,0.000111833
11388,0.318732583,0.000138
11389,0.318811583,7.90E-05
11390,0.31889275,8.12E-05
11391,0.318965167,7.24E-05
11392,0.31902625,6.11E-05
11393,0.319072167,4.59E-05
11394,0.31912525,5.31E-05
11395,0.319165,3.97E-05
11396,0.319197333,3.23E-05
11397,0.319230167,3.28E-05
11398,0.31925625,2.61E-05
11399,0.319286417,3.02E-05
11400,0.31930625,1.98E-05
11401,0.319324083,1.78E-05
11402,0.319341167,1.71E-05
11403,0.319355583,1.44E-05
11404,0.319368167,1.26E-05
11405,0.319380417,1.23E-05
11406,0.319391917,1.15E-05
11407,0.319403917,1.20E-05
11408,0.319412167,8.25E-06
11409,0.319421917,9.75E-06
11410,0.319432917,1.10E-05
11411,0.319439167,6.25E-06
11412,0.319446083,6.92E-06
11413,0.319454083,8.00E-06
11414,0.319461833,7.75E-06
11415,0.319468,6.17E-06
11416,0.3194785,1.05E-05
11417,0.31948475,6.25E-06
11418,0.319491333,6.58E-06
11419,0.319497667,6.33E-06
11420,0.31950475,7.08E-06
11421,0.3195375,3.27E-05
11422,0.319544333,6.83E-06
11423,0.3195515,7.17E-06
11424,0.319556583,5.08E-06
11425,0.319562667,6.08E-06
11426,0.31956875,6.08E-06
11427,0.319575083,6.33E-06
11428,0.3195805,5.42E-06
11429,0.319586833,6.33E-06
11430,0.319591,4.17E-06
11431,0.3195975,6.50E-06
11432,0.319602,4.50E-06
11433,0.31960775,5.75E-06
11434,0.319614,6.25E-06
11435,0.31962075,6.75E-06
11436,0.31962875,8.00E-06
11437,0.319634833,6.08E-06
11438,0.3196405,5.67E-06
11439,0.319645,4.50E-06
11440,0.319650583,5.58E-06
11441,0.319655667,5.08E-06
11442,0.319661917,6.25E-06
11443,0.3196685,6.58E-06
11444,0.3196745,6.00E-06
11445,0.319680583,6.08E-06
11446,0.3196875,6.92E-06
11447,0.319693,5.50E-06
11448,0.319697083,4.08E-06
11449,0.31970475,7.67E-06
11450,0.319710583,5.83E-06
11451,0.319715083,4.50E-06
11452,0.319729417,1.43E-05
11453,0.319735667,6.25E-06
11454,0.319740833,5.17E-06
11455,0.319747,6.17E-06
11456,0.319753833,6.83E-06
11457,0.319759333,5.50E-06
11458,0.3197655,6.17E-06
11459,0.319772167,6.67E-06
11460,0.31977725,5.08E-06
11461,0.319783167,5.92E-06
11462,0.319789583,6.42E-06
11463,0.319795167,5.58E-06
11464,0.319801167,6.00E-06
11465,0.319807417,6.25E-06
11466,0.3198135,6.08E-06
11467,0.319818333,4.83E-06
11468,0.319822667,4.33E-06
11469,0.319829583,6.92E-06
11470,0.319833167,3.58E-06
11471,0.31984,6.83E-06
11472,0.319847,7.00E-06
11473,0.3198515,4.50E-06
11474,0.3198555,4.00E-06
11475,0.319860667,5.17E-06
11476,0.319866833,6.17E-06
11477,0.319874167,7.33E-06
11478,0.319879583,5.42E-06
11479,0.319885333,5.75E-06
11480,0.31989175,6.42E-06
11481,0.31989725,5.50E-06
11482,0.319903083,5.83E-06
11483,0.319909,5.92E-06
11484,0.319914917,5.92E-06
11485,0.31992075,5.83E-06
11486,0.31992525,4.50E-06
11487,0.319931083,5.83E-06
11488,0.319937667,6.58E-06
11489,0.319943583,5.92E-06
11490,0.31994825,4.67E-06
11491,0.319954,5.75E-06
11492,0.319958583,4.58E-06
11493,0.319964917,6.33E-06
11494,0.319971417,6.50E-06
11495,0.319976,4.58E-06
11496,0.319982667,6.67E-06
11497,0.319987083,4.42E-06
11498,0.319995917,8.83E-06
11499,0.32000125,5.33E-06
11500,0.32000675,5.50E-06
11501,0.320013333,6.58E-06
11502,0.320018833,5.50E-06
11503,0.320024417,5.58E-06
11504,0.320030667,6.25E-06
11505,0.320034917,4.25E-06
11506,0.32004075,5.83E-06
11507,0.3200425,1.75E-06
11508,0.320048333,5.83E-06
11509,0.320054917,6.58E-06
11510,0.32006,5.08E-06
11511,0.320065667,5.67E-06
11512,0.32007075,5.08E-06
11513,0.320076333,5.58E-06
11514,0.320081167,4.83E-06
11515,0.320087,5.83E-06
11516,0.320093583,6.58E-06
11517,0.320094167,5.84E-07
11518,0.3200995,5.33E-06
11519,0.320106583,7.08E-06
11520,0.320110833,4.25E-06
11521,0.320117,6.17E-06
11522,0.320124083,7.08E-06
11523,0.320128167,4.08E-06
11524,0.320134333,6.17E-06
11525,0.320141167,6.83E-06
11526,0.320148083,6.92E-06
11527,0.320152333,4.25E-06
11528,0.320158917,6.58E-06
11529,0.32016375,4.83E-06
11530,0.320171,7.25E-06
11531,0.32017675,5.75E-06
11532,0.320181833,5.08E-06
11533,0.320187167,5.33E-06
11534,0.320192333,5.17E-06
11535,0.320197083,4.75E-06
11536,0.320203417,6.33E-06
11537,0.32021025,6.83E-06
11538,0.320206583,-3.67E-06
11539,0.3202135,6.92E-06
11540,0.320219,5.50E-06
11541,0.32022575,6.75E-06
11542,0.320231583,5.83E-06
11543,0.320228083,-3.50E-06
11544,0.320233917,5.83E-06
11545,0.320238667,4.75E-06
11546,0.3202455,6.83E-06
11547,0.320251,5.50E-06
11548,0.320256417,5.42E-06
11549,0.32026275,6.33E-06
11550,0.320269583,6.83E-06
11551,0.3202745,4.92E-06
11552,0.320279833,5.33E-06
11553,0.320286833,7.00E-06
11554,0.320292,5.17E-06
11555,0.320296167,4.17E-06
11556,0.32030275,6.58E-06
11557,0.32030875,6.00E-06
11558,0.32031525,6.50E-06
11559,0.3203195,4.25E-06
11560,0.320324917,5.42E-06
11561,0.320330667,5.75E-06
11562,0.320337083,6.42E-06
11563,0.320343833,6.75E-06
11564,0.320350083,6.25E-06
11565,0.32035475,4.67E-06
11566,0.320360583,5.83E-06
11567,0.320366167,5.58E-06
11568,0.32037,3.83E-06
11569,0.320376417,6.42E-06
11570,0.320383,6.58E-06
11571,0.320388583,5.58E-06
11572,0.32039475,6.17E-06
11573,0.320398917,4.17E-06
11574,0.320404167,5.25E-06
11575,0.320411917,7.75E-06
11576,0.320418083,6.17E-06
11577,0.320423,4.92E-06
11578,0.320427917,4.92E-06
11579,0.3204315,3.58E-06
11580,0.320438583,7.08E-06
11581,0.320444833,6.25E-06
11582,0.320448917,4.08E-06
11583,0.320455917,7.00E-06
11584,0.320460917,5.00E-06
11585,0.320467333,6.42E-06
11586,0.320474333,7.00E-06
11587,0.32048325,8.92E-06
11588,0.320487833,4.58E-06
11589,0.320493417,5.58E-06
11590,0.320500583,7.17E-06
11591,0.320505167,4.58E-06
11592,0.320509833,4.67E-06
11593,0.320518,8.17E-06
11594,0.320523417,5.42E-06
11595,0.320528667,5.25E-06
11596,0.320534417,5.75E-06
11597,0.320540333,5.92E-06
11598,0.320545667,5.33E-06
11599,0.320549,3.33E-06
11600,0.320556,7.00E-06
11601,0.32056225,6.25E-06
11602,0.320569083,6.83E-06
11603,0.320575167,6.08E-06
11604,0.320580833,5.67E-06
11605,0.320586583,5.75E-06
11606,0.320591917,5.33E-06
11607,0.32059725,5.33E-06
11608,0.320602,4.75E-06
11609,0.320608667,6.67E-06
11610,0.320613,4.33E-06
11611,0.320618833,5.83E-06
11612,0.3206255,6.67E-06
11613,0.320630917,5.42E-06
11614,0.320636417,5.50E-06
11615,0.320642417,6.00E-06
11616,0.3206475,5.08E-06
11617,0.320652917,5.42E-06
11618,0.320661,8.08E-06
11619,0.320665333,4.33E-06
11620,0.320671833,6.50E-06
11621,0.320676583,4.75E-06
11622,0.32068275,6.17E-06
11623,0.320687833,5.08E-06
11624,0.320694167,6.33E-06
11625,0.320700083,5.92E-06
11626,0.3207045,4.42E-06
11627,0.320710667,6.17E-06
11628,0.320717083,6.42E-06
11629,0.320722083,5.00E-06
11630,0.320727833,5.75E-06
11631,0.320733167,5.33E-06
11632,0.320738333,5.17E-06
11633,0.320745333,7.00E-06
11634,0.320750833,5.50E-06
11635,0.320758917,8.08E-06
11636,0.320763333,4.42E-06
11637,0.320768833,5.50E-06
11638,0.320775333,6.50E-06
11639,0.320780667,5.33E-06
11640,0.320785833,5.17E-06
11641,0.32079275,6.92E-06
11642,0.320793417,6.67E-07
11643,0.3207985,5.08E-06
11644,0.32080425,5.75E-06
11645,0.320810667,6.42E-06
11646,0.320816917,6.25E-06
11647,0.320823417,6.50E-06
11648,0.320828917,5.50E-06
11649,0.320834583,5.67E-06
11650,0.3208405,5.92E-06
11651,0.320844667,4.17E-06
11652,0.32085125,6.58E-06
11653,0.3208575,6.25E-06
11654,0.320863083,5.58E-06
11655,0.320866833,3.75E-06
11656,0.320873583,6.75E-06
11657,0.32088,6.42E-06
11658,0.320885833,5.83E-06
11659,0.320874083,-1.18E-05
11660,0.320880167,6.08E-06
11661,0.320885,4.83E-06
11662,0.320891417,6.42E-06
11663,0.320895833,4.42E-06
11664,0.32090225,6.42E-06
11665,0.3209075,5.25E-06
11666,0.320912,4.50E-06
11667,0.320916667,4.67E-06
11668,0.32092275,6.08E-06
11669,0.3209295,6.75E-06
11670,0.3209345,5.00E-06
11671,0.32094125,6.75E-06
11672,0.320931,-1.02E-05
11673,0.320935833,4.83E-06
11674,0.320940917,5.08E-06
11675,0.320945333,4.42E-06
11676,0.320951917,6.58E-06
11677,0.320958417,6.50E-06
11678,0.32096475,6.33E-06
11679,0.32096925,4.50E-06
11680,0.320976,6.75E-06
11681,0.320981417,5.42E-06
11682,0.320987667,6.25E-06
11683,0.320993833,6.17E-06
11684,0.320999833,6.00E-06
11685,0.3210045,4.67E-06
11686,0.32101025,5.75E-06
11687,0.321014583,4.33E-06
11688,0.321021583,7.00E-06
11689,0.321026917,5.33E-06
11690,0.321033667,6.75E-06
11691,0.321039,5.33E-06
11692,0.321042667,3.67E-06
11693,0.32104775,5.08E-06
11694,0.321054,6.25E-06
11695,0.3210595,5.50E-06
11696,0.321066917,7.42E-06
11697,0.321071917,5.00E-06
11698,0.321077917,6.00E-06
11699,0.321081917,4.00E-06
11700,0.321087917,6.00E-06
11701,0.32109375,5.83E-06
11702,0.32109825,4.50E-06
11703,0.321104083,5.83E-06
11704,0.321103417,-6.66E-07
11705,0.321109583,6.17E-06
11706,0.321114917,5.33E-06
11707,0.321120583,5.67E-06
11708,0.321125083,4.50E-06
11709,0.3211325,7.42E-06
11710,0.3211385,6.00E-06
11711,0.321145,6.50E-06
11712,0.3211515,6.50E-06
11713,0.321157583,6.08E-06
11714,0.321160417,2.83E-06
11715,0.32116575,5.33E-06
11716,0.321171,5.25E-06
11717,0.321176917,5.92E-06
11718,0.321184083,7.17E-06
11719,0.3211895,5.42E-06
11720,0.32119425,4.75E-06
11721,0.3212,5.75E-06
11722,0.321207167,7.17E-06
11723,0.321212167,5.00E-06
11724,0.321218417,6.25E-06
11725,0.321223417,5.00E-06
11726,0.32122925,5.83E-06
11727,0.32123375,4.50E-06
11728,0.3212395,5.75E-06
11729,0.321245,5.50E-06
11730,0.32125175,6.75E-06
11731,0.321256917,5.17E-06
11732,0.321257167,2.50E-07
11733,0.3212625,5.33E-06
11734,0.32126725,4.75E-06
11735,0.321273333,6.08E-06
11736,0.321280333,7.00E-06
11737,0.321286167,5.83E-06
11738,0.32129075,4.58E-06
11739,0.32129625,5.50E-06
11740,0.321301917,5.67E-06
11741,0.321308833,6.92E-06
11742,0.321314167,5.33E-06
11743,0.321319083,4.92E-06
11744,0.321324667,5.58E-06
11745,0.32132975,5.08E-06
11746,0.321335917,6.17E-06
11747,0.321342417,6.50E-06
11748,0.321347917,5.50E-06
11749,0.321352917,5.00E-06
11750,0.321358667,5.75E-06
11751,0.32136375,5.08E-06
11752,0.321369083,5.33E-06
11753,0.321373667,4.58E-06
11754,0.321379667,6.00E-06
11755,0.321387583,7.92E-06
11756,0.321391583,4.00E-06
11757,0.3213975,5.92E-06
11758,0.32140425,6.75E-06
11759,0.32141025,6.00E-06
11760,0.321413833,3.58E-06
11761,0.321419583,5.75E-06
11762,0.321425083,5.50E-06
11763,0.3214325,7.42E-06
11764,0.321437083,4.58E-06
11765,0.321442417,5.33E-06
11766,0.32144875,6.33E-06
11767,0.321454583,5.83E-06
11768,0.321460583,6.00E-06
11769,0.321466667,6.08E-06
11770,0.321473167,6.50E-06
11771,0.321479083,5.92E-06
11772,0.321483333,4.25E-06
11773,0.321488333,5.00E-06
11774,0.3214935,5.17E-06
11775,0.321500167,6.67E-06
11776,0.321505917,5.75E-06
11777,0.32151175,5.83E-06
11778,0.321516417,4.67E-06
11779,0.321522,5.58E-06
11780,0.3215265,4.50E-06
11781,0.321532833,6.33E-06
11782,0.321538083,5.25E-06
11783,0.321543333,5.25E-06
11784,0.3215495,6.17E-06
11785,0.321553583,4.08E-06
11786,0.321559333,5.75E-06
11787,0.321564083,4.75E-06
11788,0.321571083,7.00E-06
11789,0.32157825,7.17E-06
11790,0.321577167,-1.08E-06
11791,0.32158325,6.08E-06
11792,0.321589333,6.08E-06
11793,0.321595,5.67E-06
11794,0.321602,7.00E-06
11795,0.321607167,5.17E-06
11796,0.321612167,5.00E-06
11797,0.321619,6.83E-06
11798,0.321624833,5.83E-06
11799,0.32163025,5.42E-06
11800,0.321636,5.75E-06
11801,0.321640917,4.92E-06
11802,0.32164575,4.83E-06
11803,0.321651667,5.92E-06
11804,0.321658833,7.17E-06
11805,0.321663917,5.08E-06
11806,0.321668417,4.50E-06
11807,0.321648083,-2.03E-05
11808,0.321652667,4.58E-06
11809,0.321659333,6.67E-06
11810,0.32166525,5.92E-06
11811,0.32166925,4.00E-06
11812,0.32166675,-2.50E-06
11813,0.321675917,9.17E-06
11814,0.321681167,5.25E-06
11815,0.321686917,5.75E-06
11816,0.32169225,5.33E-06
11817,0.321698333,6.08E-06
11818,0.32170425,5.92E-06
11819,0.321708917,4.67E-06
11820,0.321714333,5.42E-06
11821,0.321720167,5.83E-06
11822,0.321726833,6.67E-06
11823,0.321732833,6.00E-06
11824,0.321738167,5.33E-06
11825,0.321741583,3.42E-06
11826,0.321748917,7.33E-06
11827,0.32175525,6.33E-06
11828,0.321759583,4.33E-06
11829,0.321765333,5.75E-06
11830,0.321771167,5.83E-06
11831,0.3217765,5.33E-06
11832,0.321781667,5.17E-06
11833,0.321786833,5.17E-06
11834,0.321792167,5.33E-06
11835,0.321797083,4.92E-06
11836,0.321809667,1.26E-05
11837,0.321816333,6.67E-06
11838,0.3218225,6.17E-06
11839,0.32181775,-4.75E-06
11840,0.321822833,5.08E-06
11841,0.321828417,5.58E-06
11842,0.3218315,3.08E-06
11843,0.32182775,-3.75E-06
11844,0.321799833,-2.79E-05
11845,0.321768333,-3.15E-05
11846,0.321668333,-0.0001
11847,0.321650333,-1.80E-05
11848,0.3216785,2.82E-05
11849,0.3216835,5.00E-06
11850,0.32169325,9.75E-06
11851,0.321686917,-6.33E-06
11852,0.321701333,1.44E-05
11853,0.321711417,1.01E-05
11854,0.321719167,7.75E-06
11855,0.321727,7.83E-06
11856,0.321735167,8.17E-06
11857,0.32174425,9.08E-06
11858,0.3217525,8.25E-06
11859,0.32175975,7.25E-06
11860,0.321763333,3.58E-06
11861,0.32176925,5.92E-06
11862,0.321776417,7.17E-06
11863,0.321784333,7.92E-06
11864,0.321791667,7.33E-06
11865,0.321797,5.33E-06
11866,0.32180475,7.75E-06
11867,0.321811417,6.67E-06
11868,0.321816583,5.17E-06
11869,0.321814083,-2.50E-06
11870,0.32181975,5.67E-06
11871,0.32182625,6.50E-06
11872,0.32183125,5.00E-06
11873,0.321836833,5.58E-06
11874,0.321842417,5.58E-06
11875,0.321849417,7.00E-06
11876,0.32185475,5.33E-06
11877,0.321859833,5.08E-06
11878,0.321866833,7.00E-06
11879,0.321871917,5.08E-06
11880,0.3218785,6.58E-06
11881,0.321884917,6.42E-06
11882,0.3218895,4.58E-06
11883,0.321881833,-7.67E-06
11884,0.321886417,4.58E-06
11885,0.321893,6.58E-06
11886,0.321899667,6.67E-06
11887,0.3219055,5.83E-06
11888,0.321911,5.50E-06
11889,0.321917167,6.17E-06
